EDINET CODE,証券コード,会社名,33業種区分,17業種区分,規模区分
E02728,98880,株式会社ＵＥＸ,卸売業,商社・卸売 ,
E02841,74860,サンリン株式会社,卸売業,商社・卸売 ,
E02827,74660,ＳＰＫ株式会社,卸売業,商社・卸売 ,7
E05362,37240,株式会社　ベリサーブ,情報・通信業,情報通信・サービスその他 ,7
E02643,81330,伊藤忠エネクス株式会社,卸売業,商社・卸売 ,6
E03134,82300,株式会社はせがわ,小売業,小売 ,7
E05543,37790,ジェイ・エスコムホールディングス株式会社,情報・通信業,情報通信・サービスその他 ,
E04235,91010,日本郵船株式会社,海運業,運輸・物流 ,4
E00783,40910,大陽日酸株式会社,化学,素材・化学 ,4
E01667,63490,株式会社小森コーポレーション,機械,機械 ,6
E21187,58570,アサヒホールディングス株式会社,非鉄金属,鉄鋼・非鉄 ,6
E00939,45230,エーザイ株式会社,医薬品,医薬品 ,2
E05392,37380,株式会社ティーガイア,情報・通信業,情報通信・サービスその他 ,6
E03690,85130,中部証券金融株式会社,,,
E02503,80930,極東貿易株式会社,卸売業,商社・卸売 ,7
E02513,80310,三井物産株式会社,卸売業,商社・卸売 ,1
E02423,79170,藤森工業株式会社,化学,素材・化学 ,6
E04990,46790,株式会社　田　谷,サービス業,情報通信・サービスその他 ,7
E01511,61580,株式会社和井田製作所,機械,機械 ,
E00562,35690,セーレン株式会社,繊維製品,素材・化学 ,6
E02698,82280,株式会社マルイチ産商,,,
E02425,79080,株式会社きもと,化学,素材・化学 ,7
E01775,67550,株式会社富士通ゼネラル,電気機器,電機・精密 ,4
E04471,,株式会社ジェイ・インターナショナル,,,
E04995,46850,株式会社菱友システムズ,情報・通信業,情報通信・サービスその他 ,
E00977,45560,株式会社カイノス,医薬品,医薬品 ,
E07801,60980,株式会社リクルートホールディングス,サービス業,情報通信・サービスその他 ,2
E00994,35530,共和レザー株式会社,化学,素材・化学 ,7
E31103,60320,株式会社インターワークス,サービス業,情報通信・サービスその他 ,7
E32022,71860,株式会社コンコルディア・フィナンシャルグループ,銀行業,銀行 ,4
E04911,96130,株式会社エヌ・ティ・ティ・データ,情報・通信業,情報通信・サービスその他 ,4
E30481,67400,株式会社ジャパンディスプレイ,電気機器,電機・精密 ,6
E00924,45080,田辺三菱製薬株式会社,医薬品,医薬品 ,4
E00174,18650,青木あすなろ建設株式会社,建設業,建設・資材 ,7
E04126,,岳南鉄道株式会社,,,
E27260,31820,オイシックス株式会社,小売業,小売 ,
E03868,,株式会社東京建設会館,,,
E02235,72300,日信工業株式会社,輸送用機器,自動車・輸送機 ,6
E04476,94450,株式会社フォーバルテレコム,情報・通信業,情報通信・サービスその他 ,
E01303,58520,株式会社アーレスティ,非鉄金属,鉄鋼・非鉄 ,7
E33050,79400,ウェーブロックホールディングス株式会社,化学,素材・化学 ,
E01217,52170,テクノクオーツ株式会社,ガラス・土石製品,建設・資材 ,
E01721,64020,兼松エンジニアリング株式会社,機械,機械 ,
E01753,65840,三櫻工業株式会社,輸送用機器,自動車・輸送機 ,7
E00850,42740,細谷火工株式会社,化学,素材・化学 ,
E05485,33710,株式会社ソフトクリエイトホールディングス,情報・通信業,情報通信・サービスその他 ,7
E01658,62810,株式会社前田製作所,機械,機械 ,
E04723,,株式会社セントクリークゴルフクラブ,,,
E05155,48200,株式会社イーエムシステムズ,情報・通信業,情報通信・サービスその他 ,7
E00831,,プラス・テク株式会社,,,
E01048,49680,荒川化学工業株式会社,化学,素材・化学 ,7
E02195,72410,フタバ産業株式会社,輸送用機器,自動車・輸送機 ,6
E05720,38570,株式会社ラック,情報・通信業,情報通信・サービスその他 ,
E01678,64810,ＴＨＫ株式会社,機械,機械 ,4
E04988,46740,株式会社クレスコ,情報・通信業,情報通信・サービスその他 ,7
E00984,45680,第一三共株式会社,医薬品,医薬品 ,2
E02753,99140,株式会社　植松商会,卸売業,商社・卸売 ,
E05037,47260,ソフトバンク・テクノロジー株式会社,情報・通信業,情報通信・サービスその他 ,7
E00920,45030,アステラス製薬株式会社,医薬品,医薬品 ,1
E01545,61180,アイダエンジニアリング株式会社,機械,機械 ,6
E00717,94740,株式会社ゼンリン,情報・通信業,情報通信・サービスその他 ,6
E03623,84100,株式会社セブン銀行,銀行業,銀行 ,4
